,originalLocation,col_1_label,col_1_qty,col_2_label,col_2_qty,col_3_label,col_3_qty,col_4_label,col_4_qty,col_5_label,col_5_qty,col_6_label,col_6_qty,col_7_label,col_7_qty,col_8_label,col_8_qty,col_9_label,col_9_qty,col_10_label,col_10_qty,col_11_label,col_11_qty,col_12_label,col_12_qty,col_13_label,col_13_qty,col_14_label,col_14_qty,col_15_label,col_15_qty,col_16_label,col_16_qty,col_17_label,col_17_qty,col_18_label,col_18_qty
1613,N-08-23,1ENECA,8.5,1ENECA,8.5,1ENECA,8.5,1ENECA,8.5,1ENECA,8.5,1ENECA,8.5,1ENECA,8.5,1ENECA,8.5,1ENECA,8.5,1ENECA,8.5,1ENECA,8.5,1ENECA,8.5,1ENECA,8.5,1ENECA,8.5,1ENECA,8.5,1ENECA,8.5,1ENECA,8.5,1ENECA,8.5
1614,N-08-30,QTMT7N,11.0,EAJXUV,7.0,RUUOCB,5.0,D05ZS7,10.0,YRRNGL,12.0,F7LULH,12.0,ODZZLY,4.0,XFQ9CP,4.0,SSQFQA,10.0,RUUOCB,7.0,32ZKOX,8.0,2OAVPY,15.0,SY1DDY,10.0,NJVZEL,12.0,2LPO6D,16.0,E5CISL,13.0,EAJXUV,6.0,F7LULH,14.0
1615,N-08-40,VWXLZJ,13.0,UNPPMJ,13.0,5MNTT7,4.0,6MKIC6,7.0,B24J86,8.0,0LNUOV,11.0,FJ25W1,10.0,CD1NU9,7.0,KUFVRI,6.0,UCRNWD,12.0,ODZZLY,11.0,WH1BJI,5.0,JGP0ID,9.0,TB6WIP,15.0,7GC57K,7.0,V6K6JX,16.0,56TC1Z,14.0,DNLEH7,9.0
1616,N-09-11,EBKM6C,10.5,EBKM6C,10.5,EBKM6C,10.5,EBKM6C,10.5,EBKM6C,10.5,EBKM6C,10.5,EBKM6C,10.5,EBKM6C,10.5,EBKM6C,10.5,EBKM6C,10.5,EBKM6C,10.5,EBKM6C,10.5,EBKM6C,10.5,EBKM6C,10.5,EBKM6C,10.5,EBKM6C,10.5,EBKM6C,10.5,EBKM6C,10.5
1617,N-09-12,7BU1V7,12.0,7BU1V7,12.0,7BU1V7,12.0,7BU1V7,12.0,7BU1V7,12.0,7BU1V7,12.0,7BU1V7,12.0,7BU1V7,12.0,7BU1V7,12.0,7BU1V7,12.0,7BU1V7,12.0,7BU1V7,12.0,7BU1V7,12.0,7BU1V7,12.0,7BU1V7,12.0,7BU1V7,12.0,7BU1V7,12.0,7BU1V7,12.0
1618,N-09-13,WH1BJI,10.0,WH1BJI,10.0,WH1BJI,10.0,WH1BJI,10.0,WH1BJI,10.0,WH1BJI,10.0,WH1BJI,10.0,WH1BJI,10.0,WH1BJI,10.0,WH1BJI,10.0,WH1BJI,10.0,WH1BJI,10.0,WH1BJI,10.0,WH1BJI,10.0,WH1BJI,10.0,WH1BJI,10.0,WH1BJI,10.0,WH1BJI,10.0
1619,N-09-21,WH1BJI,10.5,WH1BJI,10.5,WH1BJI,10.5,WH1BJI,10.5,WH1BJI,10.5,WH1BJI,10.5,WH1BJI,10.5,WH1BJI,10.5,WH1BJI,10.5,WH1BJI,10.5,WH1BJI,10.5,WH1BJI,10.5,WH1BJI,10.5,WH1BJI,10.5,WH1BJI,10.5,WH1BJI,10.5,WH1BJI,10.5,WH1BJI,10.5
1620,N-09-22,WH1BJI,12.0,WH1BJI,12.0,WH1BJI,12.0,WH1BJI,12.0,WH1BJI,12.0,WH1BJI,12.0,WH1BJI,12.0,WH1BJI,12.0,WH1BJI,12.0,WH1BJI,12.0,WH1BJI,12.0,WH1BJI,12.0,WH1BJI,12.0,WH1BJI,12.0,WH1BJI,12.0,WH1BJI,12.0,WH1BJI,12.0,WH1BJI,12.0
1621,N-09-23,7BU1V7,11.0,7BU1V7,11.0,7BU1V7,11.0,7BU1V7,11.0,7BU1V7,11.0,7BU1V7,11.0,7BU1V7,11.0,7BU1V7,11.0,7BU1V7,11.0,7BU1V7,11.0,7BU1V7,11.0,7BU1V7,11.0,7BU1V7,11.0,7BU1V7,11.0,7BU1V7,11.0,7BU1V7,11.0,7BU1V7,11.0,7BU1V7,11.0
1622,N-09-30,02MRUH,6.0,F29V5I,8.0,5P4LRT,14.0,YE890X,6.0,3LQL9L,12.0,JHSQHS,14.0,K3YA1X,5.0,TNZ1OO,15.0,6WT73N,8.0,CU53FM,10.0,TOENMT,7.0,VHQ356,13.0,IYXV3Z,7.0,6MKIC6,12.0,O9YFO8,4.0,UNPPMJ,14.0,RUUOCB,16.0,8E9F1P,8.0
1623,N-09-40,YE890X,10.0,ZVUW6Z,11.0,HI2X6U,15.0,HOUJQN,10.0,N6JU7C,7.0,LXJQVG,13.0,IJBSQT,7.0,TB6WIP,16.0,69L9MX,15.0,5MNTT7,5.0,ZX6MUV,8.0,PZUF7K,9.0,JHSQHS,8.0,W25EZN,15.0,UU4A1K,5.0,X0HH8Y,13.0,DNLEH7,8.0,AKP0A7,15.0
1624,N-10-11,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5
1625,N-10-12,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5
1626,N-10-13,RAUDQ6,13.0,RAUDQ6,13.0,RAUDQ6,13.0,RAUDQ6,13.0,RAUDQ6,13.0,RAUDQ6,13.0,RAUDQ6,13.0,RAUDQ6,13.0,RAUDQ6,13.0,RAUDQ6,13.0,RAUDQ6,13.0,RAUDQ6,13.0,RAUDQ6,13.0,RAUDQ6,13.0,RAUDQ6,13.0,RAUDQ6,13.0,RAUDQ6,13.0,RAUDQ6,13.0
1627,N-10-21,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5
1628,N-10-22,WH1BJI,7.0,WH1BJI,7.0,WH1BJI,7.0,WH1BJI,7.0,WH1BJI,7.0,WH1BJI,7.0,WH1BJI,7.0,WH1BJI,7.0,WH1BJI,7.0,WH1BJI,7.0,WH1BJI,7.0,WH1BJI,7.0,WH1BJI,7.0,WH1BJI,7.0,WH1BJI,7.0,WH1BJI,7.0,WH1BJI,7.0,WH1BJI,7.0
1629,N-10-23,QVFB0Q,9.5,QVFB0Q,9.5,QVFB0Q,9.5,QVFB0Q,9.5,QVFB0Q,9.5,QVFB0Q,9.5,QVFB0Q,9.5,QVFB0Q,9.5,QVFB0Q,9.5,QVFB0Q,9.5,QVFB0Q,9.5,QVFB0Q,9.5,QVFB0Q,9.5,QVFB0Q,9.5,QVFB0Q,9.5,QVFB0Q,9.5,QVFB0Q,9.5,QVFB0Q,9.5
1630,N-10-30,F7LULH,15.0,WRRW1W,4.0,GPBMZJ,13.0,XUZJ74,5.0,SY1DDY,4.0,T3NVTG,5.0,BLJLMQ,4.0,ETU70R,4.0,DF3KQM,12.0,YF0X2Z,13.0,CU53FM,5.0,D05ZS7,4.0,37VA62,14.0,QP56BU,16.0,5HQR89,10.0,5HQR89,10.0,122OKQ,6.0,UMKYTJ,9.0
1631,N-10-40,ZVUW6Z,15.0,APQKWK,15.0,SWN7AU,13.0,ZGYCSW,6.0,PP9DNA,8.0,UHYJ3A,4.0,70EPUK,11.0,F98BNI,13.0,F0P5OQ,14.0,TLFT43,14.0,RAUDQ6,14.0,9KHDG3,8.0,YE890X,14.0,RUUOCB,4.0,LXJQVG,9.0,6N3PKW,13.0,84ABYS,13.0,S90CD9,4.0
1632,N-13-11,2OAVPY,12.0,2OAVPY,12.0,2OAVPY,12.0,2OAVPY,12.0,2OAVPY,12.0,2OAVPY,12.0,2OAVPY,12.0,2OAVPY,12.0,2OAVPY,12.0,2OAVPY,12.0,2OAVPY,12.0,2OAVPY,12.0,2OAVPY,12.0,2OAVPY,12.0,2OAVPY,12.0,2OAVPY,12.0,2OAVPY,12.0,2OAVPY,12.0
1633,N-13-12,HI2X6U,9.0,HI2X6U,9.0,HI2X6U,9.0,HI2X6U,9.0,HI2X6U,9.0,HI2X6U,9.0,HI2X6U,9.0,HI2X6U,9.0,HI2X6U,9.0,HI2X6U,9.0,HI2X6U,9.0,HI2X6U,9.0,HI2X6U,9.0,HI2X6U,9.0,HI2X6U,9.0,HI2X6U,9.0,HI2X6U,9.0,HI2X6U,9.0
1634,N-13-13,A7MDBC,10.5,A7MDBC,10.5,A7MDBC,10.5,A7MDBC,10.5,A7MDBC,10.5,A7MDBC,10.5,A7MDBC,10.5,A7MDBC,10.5,A7MDBC,10.5,A7MDBC,10.5,A7MDBC,10.5,A7MDBC,10.5,A7MDBC,10.5,A7MDBC,10.5,A7MDBC,10.5,A7MDBC,10.5,A7MDBC,10.5,A7MDBC,10.5
1635,N-13-21,WH1BJI,10.0,WH1BJI,10.0,WH1BJI,10.0,WH1BJI,10.0,WH1BJI,10.0,WH1BJI,10.0,WH1BJI,10.0,WH1BJI,10.0,WH1BJI,10.0,WH1BJI,10.0,WH1BJI,10.0,WH1BJI,10.0,WH1BJI,10.0,WH1BJI,10.0,WH1BJI,10.0,WH1BJI,10.0,WH1BJI,10.0,WH1BJI,10.0
1636,N-13-22,2OAVPY,7.0,2OAVPY,7.0,2OAVPY,7.0,2OAVPY,7.0,2OAVPY,7.0,2OAVPY,7.0,2OAVPY,7.0,2OAVPY,7.0,2OAVPY,7.0,2OAVPY,7.0,2OAVPY,7.0,2OAVPY,7.0,2OAVPY,7.0,2OAVPY,7.0,2OAVPY,7.0,2OAVPY,7.0,2OAVPY,7.0,2OAVPY,7.0
1637,N-13-23,84ABYS,6.0,84ABYS,6.0,84ABYS,6.0,84ABYS,6.0,84ABYS,6.0,84ABYS,6.0,84ABYS,6.0,84ABYS,6.0,84ABYS,6.0,84ABYS,6.0,84ABYS,6.0,84ABYS,6.0,84ABYS,6.0,84ABYS,6.0,84ABYS,6.0,84ABYS,6.0,84ABYS,6.0,84ABYS,6.0
1638,N-13-30,CU53FM,15.0,A19092,7.0,X31OGS,11.0,1JT1XB,9.0,YN8OHN,15.0,U95NWB,4.0,CVU3QV,8.0,70EPUK,12.0,9S4AF8,14.0,F29V5I,9.0,TNZ1OO,7.0,K3YA1X,14.0,PY5UPB,16.0,S90CD9,8.0,SY1DDY,11.0,I1KDJ0,7.0,0SJH1Z,10.0,TNZ1OO,10.0
1639,N-13-40,XSFSKX,12.0,ZRCYSH,6.0,SWN7AU,9.0,JUUL5B,12.0,IA7X1P,8.0,V7JUQL,13.0,I2B1FH,13.0,JCNON3,14.0,9VBE59,6.0,UMKYTJ,12.0,A7MDBC,6.0,TNZ1OO,16.0,ULG3QT,14.0,122OKQ,16.0,4E0KXI,10.0,6N3PKW,6.0,IYXV3Z,15.0,C5O9C9,14.0
1640,N-14-11,7BU1V7,8.0,7BU1V7,8.0,7BU1V7,8.0,7BU1V7,8.0,7BU1V7,8.0,7BU1V7,8.0,7BU1V7,8.0,7BU1V7,8.0,7BU1V7,8.0,7BU1V7,8.0,7BU1V7,8.0,7BU1V7,8.0,7BU1V7,8.0,7BU1V7,8.0,7BU1V7,8.0,7BU1V7,8.0,7BU1V7,8.0,7BU1V7,8.0
1641,N-14-12,2OAVPY,8.0,2OAVPY,8.0,2OAVPY,8.0,2OAVPY,8.0,2OAVPY,8.0,2OAVPY,8.0,2OAVPY,8.0,2OAVPY,8.0,2OAVPY,8.0,2OAVPY,8.0,2OAVPY,8.0,2OAVPY,8.0,2OAVPY,8.0,2OAVPY,8.0,2OAVPY,8.0,2OAVPY,8.0,2OAVPY,8.0,2OAVPY,8.0
1642,N-14-13,I1X92B,10.0,I1X92B,10.0,I1X92B,10.0,I1X92B,10.0,I1X92B,10.0,I1X92B,10.0,I1X92B,10.0,I1X92B,10.0,I1X92B,10.0,I1X92B,10.0,I1X92B,10.0,I1X92B,10.0,I1X92B,10.0,I1X92B,10.0,I1X92B,10.0,I1X92B,10.0,I1X92B,10.0,I1X92B,10.0
1643,N-14-21,7BU1V7,10.0,7BU1V7,10.0,7BU1V7,10.0,7BU1V7,10.0,7BU1V7,10.0,7BU1V7,10.0,7BU1V7,10.0,7BU1V7,10.0,7BU1V7,10.0,7BU1V7,10.0,7BU1V7,10.0,7BU1V7,10.0,7BU1V7,10.0,7BU1V7,10.0,7BU1V7,10.0,7BU1V7,10.0,7BU1V7,10.0,7BU1V7,10.0
1644,N-14-22,O7AXAK,9.0,O7AXAK,9.0,O7AXAK,9.0,O7AXAK,9.0,O7AXAK,9.0,O7AXAK,9.0,O7AXAK,9.0,O7AXAK,9.0,O7AXAK,9.0,O7AXAK,9.0,O7AXAK,9.0,O7AXAK,9.0,O7AXAK,9.0,O7AXAK,9.0,O7AXAK,9.0,O7AXAK,9.0,O7AXAK,9.0,O7AXAK,9.0
1645,N-14-23,J3FI7N,8.5,J3FI7N,8.5,J3FI7N,8.5,J3FI7N,8.5,J3FI7N,8.5,J3FI7N,8.5,J3FI7N,8.5,J3FI7N,8.5,J3FI7N,8.5,J3FI7N,8.5,J3FI7N,8.5,J3FI7N,8.5,J3FI7N,8.5,J3FI7N,8.5,J3FI7N,8.5,J3FI7N,8.5,J3FI7N,8.5,J3FI7N,8.5
1646,N-14-30,I1X92B,8.0,RN2DSQ,8.0,9KHDG3,5.0,EYEOXS,5.0,M67GNC,10.0,6N3PKW,10.0,J3FI7N,4.0,TB6WIP,12.0,IA7X1P,14.0,6NDM0O,15.0,WGHG3L,14.0,ULG3QT,7.0,I1X92B,7.0,WGHG3L,6.0,TNAHD4,9.0,VHQ356,13.0,9KZ6W1,6.0,BLJLMQ,14.0
1647,N-14-40,800OVF,16.0,SWN7AU,9.0,ZX6MUV,9.0,W25EZN,15.0,4SD17H,8.0,84ABYS,8.0,IYLV38,14.0,F98BNI,11.0,5HQR89,10.0,BLJLMQ,4.0,PP9DNA,7.0,1JT1XB,9.0,ASG1IT,13.0,VWXLZJ,13.0,1A6YTA,4.0,QP56BU,7.0,8D9SAW,5.0,63KAC1,16.0
1648,N-15-11,B24J86,7.5,B24J86,7.5,B24J86,7.5,B24J86,7.5,B24J86,7.5,B24J86,7.5,B24J86,7.5,B24J86,7.5,B24J86,7.5,B24J86,7.5,B24J86,7.5,B24J86,7.5,B24J86,7.5,B24J86,7.5,B24J86,7.5,B24J86,7.5,B24J86,7.5,B24J86,7.5
1649,N-15-12,B24J86,7.5,B24J86,7.5,B24J86,7.5,B24J86,7.5,B24J86,7.5,B24J86,7.5,B24J86,7.5,B24J86,7.5,B24J86,7.5,B24J86,7.5,B24J86,7.5,B24J86,7.5,B24J86,7.5,B24J86,7.5,B24J86,7.5,B24J86,7.5,B24J86,7.5,B24J86,7.5
1650,N-15-13,DGAONE,7.0,DGAONE,7.0,DGAONE,7.0,DGAONE,7.0,DGAONE,7.0,DGAONE,7.0,DGAONE,7.0,DGAONE,7.0,DGAONE,7.0,DGAONE,7.0,DGAONE,7.0,DGAONE,7.0,DGAONE,7.0,DGAONE,7.0,DGAONE,7.0,DGAONE,7.0,DGAONE,7.0,DGAONE,7.0
1651,N-15-21,B24J86,6.5,B24J86,6.5,B24J86,6.5,B24J86,6.5,B24J86,6.5,B24J86,6.5,B24J86,6.5,B24J86,6.5,B24J86,6.5,B24J86,6.5,B24J86,6.5,B24J86,6.5,B24J86,6.5,B24J86,6.5,B24J86,6.5,B24J86,6.5,B24J86,6.5,B24J86,6.5
1652,N-15-22,B24J86,10.0,B24J86,10.0,B24J86,10.0,B24J86,10.0,B24J86,10.0,B24J86,10.0,B24J86,10.0,B24J86,10.0,B24J86,10.0,B24J86,10.0,B24J86,10.0,B24J86,10.0,B24J86,10.0,B24J86,10.0,B24J86,10.0,B24J86,10.0,B24J86,10.0,B24J86,10.0
1653,N-15-23,B24J86,9.0,B24J86,9.0,B24J86,9.0,B24J86,9.0,B24J86,9.0,B24J86,9.0,B24J86,9.0,B24J86,9.0,B24J86,9.0,B24J86,9.0,B24J86,9.0,B24J86,9.0,B24J86,9.0,B24J86,9.0,B24J86,9.0,B24J86,9.0,B24J86,9.0,B24J86,9.0
1654,N-15-30,56TC1Z,7.0,IYLV38,8.0,F0P5OQ,16.0,ZRCYSH,9.0,IYV9SV,6.0,N6JU7C,14.0,I1KDJ0,4.0,SWN7AU,9.0,1A6YTA,13.0,XSFSKX,13.0,M67GNC,4.0,E2ES5Z,5.0,CD1NU9,6.0,MLV9BR,9.0,1ENECA,8.0,UHYJ3A,12.0,X0HH8Y,4.0,6WT73N,5.0
1655,N-15-40,4ILN0A,11.0,HOUGRO,11.0,AB9XBU,11.0,C5O9C9,7.0,1JT1XB,9.0,RAUDQ6,6.0,800OVF,14.0,5X8RAN,15.0,D05ZS7,6.0,Q164T6,4.0,TB6WIP,8.0,AKP0A7,12.0,8E9F1P,12.0,DSQXYR,15.0,4ILN0A,12.0,5X8RAN,5.0,W25EZN,7.0,FJ25W1,7.0
1656,N-16-11,Z8KPP8,6.0,Z8KPP8,6.0,Z8KPP8,6.0,Z8KPP8,6.0,Z8KPP8,6.0,Z8KPP8,6.0,Z8KPP8,6.0,Z8KPP8,6.0,Z8KPP8,6.0,Z8KPP8,6.0,Z8KPP8,6.0,Z8KPP8,6.0,Z8KPP8,6.0,Z8KPP8,6.0,Z8KPP8,6.0,Z8KPP8,6.0,Z8KPP8,6.0,Z8KPP8,6.0
1657,N-16-12,Z8KPP8,7.0,Z8KPP8,7.0,Z8KPP8,7.0,Z8KPP8,7.0,Z8KPP8,7.0,Z8KPP8,7.0,Z8KPP8,7.0,Z8KPP8,7.0,Z8KPP8,7.0,Z8KPP8,7.0,Z8KPP8,7.0,Z8KPP8,7.0,Z8KPP8,7.0,Z8KPP8,7.0,Z8KPP8,7.0,Z8KPP8,7.0,Z8KPP8,7.0,Z8KPP8,7.0
1658,N-16-13,Z8KPP8,7.0,Z8KPP8,7.0,Z8KPP8,7.0,Z8KPP8,7.0,Z8KPP8,7.0,Z8KPP8,7.0,Z8KPP8,7.0,Z8KPP8,7.0,Z8KPP8,7.0,Z8KPP8,7.0,Z8KPP8,7.0,Z8KPP8,7.0,Z8KPP8,7.0,Z8KPP8,7.0,Z8KPP8,7.0,Z8KPP8,7.0,Z8KPP8,7.0,Z8KPP8,7.0
1659,N-16-21,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5,J3FI7N,9.5
1660,N-16-22,J3FI7N,10.5,J3FI7N,10.5,J3FI7N,10.5,J3FI7N,10.5,J3FI7N,10.5,J3FI7N,10.5,J3FI7N,10.5,J3FI7N,10.5,J3FI7N,10.5,J3FI7N,10.5,J3FI7N,10.5,J3FI7N,10.5,J3FI7N,10.5,J3FI7N,10.5,J3FI7N,10.5,J3FI7N,10.5,J3FI7N,10.5,J3FI7N,10.5
1661,N-16-23,FJ25W1,12.0,FJ25W1,12.0,FJ25W1,12.0,FJ25W1,12.0,FJ25W1,12.0,FJ25W1,12.0,FJ25W1,12.0,FJ25W1,12.0,FJ25W1,12.0,FJ25W1,12.0,FJ25W1,12.0,FJ25W1,12.0,FJ25W1,12.0,FJ25W1,12.0,FJ25W1,12.0,FJ25W1,12.0,FJ25W1,12.0,FJ25W1,12.0
1662,N-16-30,9FWH2G,7.0,1JT1XB,6.0,RAUDQ6,5.0,O7TSVL,15.0,5MNTT7,11.0,YE890X,8.0,TBCCF7,16.0,6M2FJM,5.0,TBCCF7,12.0,E2ES5Z,6.0,5X8RAN,13.0,AHSNWF,5.0,X31OGS,16.0,ETU70R,15.0,SY1DDY,7.0,O9YFO8,16.0,E2ES5Z,11.0,B24J86,9.0
1663,N-16-40,ODZZLY,6.0,F7LULH,6.0,TBCCF7,10.0,FJ25W1,15.0,DGAONE,9.0,RAUDQ6,5.0,JU0ODD,7.0,HA0BOB,16.0,YRRNGL,5.0,HOUJQN,8.0,XPZSZ1,4.0,TB6WIP,7.0,CVU3QV,6.0,YE890X,13.0,CD1NU9,12.0,HA0BOB,4.0,IYXV3Z,6.0,EBKM6C,12.0
1664,N-17-11,B24J86,6.0,B24J86,6.0,B24J86,6.0,B24J86,6.0,B24J86,6.0,B24J86,6.0,B24J86,6.0,B24J86,6.0,B24J86,6.0,B24J86,6.0,B24J86,6.0,B24J86,6.0,B24J86,6.0,B24J86,6.0,B24J86,6.0,B24J86,6.0,B24J86,6.0,B24J86,6.0
1665,N-17-12,DGAONE,8.0,DGAONE,8.0,DGAONE,8.0,DGAONE,8.0,DGAONE,8.0,DGAONE,8.0,DGAONE,8.0,DGAONE,8.0,DGAONE,8.0,DGAONE,8.0,DGAONE,8.0,DGAONE,8.0,DGAONE,8.0,DGAONE,8.0,DGAONE,8.0,DGAONE,8.0,DGAONE,8.0,DGAONE,8.0
1666,N-17-13,B24J86,9.0,B24J86,9.0,B24J86,9.0,B24J86,9.0,B24J86,9.0,B24J86,9.0,B24J86,9.0,B24J86,9.0,B24J86,9.0,B24J86,9.0,B24J86,9.0,B24J86,9.0,B24J86,9.0,B24J86,9.0,B24J86,9.0,B24J86,9.0,B24J86,9.0,B24J86,9.0
1667,N-17-21,DGAONE,7.5,DGAONE,7.5,DGAONE,7.5,DGAONE,7.5,DGAONE,7.5,DGAONE,7.5,DGAONE,7.5,DGAONE,7.5,DGAONE,7.5,DGAONE,7.5,DGAONE,7.5,DGAONE,7.5,DGAONE,7.5,DGAONE,7.5,DGAONE,7.5,DGAONE,7.5,DGAONE,7.5,DGAONE,7.5
1668,N-17-22,DGAONE,8.5,DGAONE,8.5,DGAONE,8.5,DGAONE,8.5,DGAONE,8.5,DGAONE,8.5,DGAONE,8.5,DGAONE,8.5,DGAONE,8.5,DGAONE,8.5,DGAONE,8.5,DGAONE,8.5,DGAONE,8.5,DGAONE,8.5,DGAONE,8.5,DGAONE,8.5,DGAONE,8.5,DGAONE,8.5
1669,N-17-23,DGAONE,8.5,DGAONE,8.5,DGAONE,8.5,DGAONE,8.5,DGAONE,8.5,DGAONE,8.5,DGAONE,8.5,DGAONE,8.5,DGAONE,8.5,DGAONE,8.5,DGAONE,8.5,DGAONE,8.5,DGAONE,8.5,DGAONE,8.5,DGAONE,8.5,DGAONE,8.5,DGAONE,8.5,DGAONE,8.5
1670,N-17-30,VHQ356,9.0,TOENMT,9.0,WRRW1W,6.0,9FWH2G,9.0,37VA62,11.0,D05ZS7,10.0,8N10W9,12.0,AB9XBU,9.0,WRRW1W,14.0,RAUDQ6,6.0,EO69NY,8.0,DF3KQM,7.0,V7JUQL,5.0,M67GNC,7.0,5X8RAN,10.0,6NDM0O,6.0,UDF17E,5.0,AX7BJ8,7.0
1671,N-17-40,F29V5I,12.0,HA0BOB,7.0,6NDM0O,8.0,MLV9BR,4.0,WRRW1W,7.0,FJ25W1,12.0,9S4AF8,9.0,KTDZY0,13.0,IYV9SV,9.0,KTDZY0,8.0,H51IVV,8.0,DSQXYR,5.0,GPBMZJ,9.0,PZUF7K,5.0,WRRW1W,7.0,E5CISL,4.0,CVU3QV,12.0,C5O9C9,14.0
1672,N-18-11,B24J86,8.5,B24J86,8.5,B24J86,8.5,B24J86,8.5,B24J86,8.5,B24J86,8.5,B24J86,8.5,B24J86,8.5,B24J86,8.5,B24J86,8.5,B24J86,8.5,B24J86,8.5,B24J86,8.5,B24J86,8.5,B24J86,8.5,B24J86,8.5,B24J86,8.5,B24J86,8.5
1673,N-18-12,Z8KPP8,8.0,Z8KPP8,8.0,Z8KPP8,8.0,Z8KPP8,8.0,Z8KPP8,8.0,Z8KPP8,8.0,Z8KPP8,8.0,Z8KPP8,8.0,Z8KPP8,8.0,Z8KPP8,8.0,Z8KPP8,8.0,Z8KPP8,8.0,Z8KPP8,8.0,Z8KPP8,8.0,Z8KPP8,8.0,Z8KPP8,8.0,Z8KPP8,8.0,Z8KPP8,8.0
1674,N-18-13,B24J86,8.5,B24J86,8.5,B24J86,8.5,B24J86,8.5,B24J86,8.5,B24J86,8.5,B24J86,8.5,B24J86,8.5,B24J86,8.5,B24J86,8.5,B24J86,8.5,B24J86,8.5,B24J86,8.5,B24J86,8.5,B24J86,8.5,B24J86,8.5,B24J86,8.5,B24J86,8.5
1675,N-18-21,Z8KPP8,7.5,Z8KPP8,7.5,Z8KPP8,7.5,Z8KPP8,7.5,Z8KPP8,7.5,Z8KPP8,7.5,Z8KPP8,7.5,Z8KPP8,7.5,Z8KPP8,7.5,Z8KPP8,7.5,Z8KPP8,7.5,Z8KPP8,7.5,Z8KPP8,7.5,Z8KPP8,7.5,Z8KPP8,7.5,Z8KPP8,7.5,Z8KPP8,7.5,Z8KPP8,7.5
1676,N-18-22,Z8KPP8,8.0,Z8KPP8,8.0,Z8KPP8,8.0,Z8KPP8,8.0,Z8KPP8,8.0,Z8KPP8,8.0,Z8KPP8,8.0,Z8KPP8,8.0,Z8KPP8,8.0,Z8KPP8,8.0,Z8KPP8,8.0,Z8KPP8,8.0,Z8KPP8,8.0,Z8KPP8,8.0,Z8KPP8,8.0,Z8KPP8,8.0,Z8KPP8,8.0,Z8KPP8,8.0
1677,N-18-23,Z8KPP8,8.5,Z8KPP8,8.5,Z8KPP8,8.5,Z8KPP8,8.5,Z8KPP8,8.5,Z8KPP8,8.5,Z8KPP8,8.5,Z8KPP8,8.5,Z8KPP8,8.5,Z8KPP8,8.5,Z8KPP8,8.5,Z8KPP8,8.5,Z8KPP8,8.5,Z8KPP8,8.5,Z8KPP8,8.5,Z8KPP8,8.5,Z8KPP8,8.5,Z8KPP8,8.5
1678,N-18-30,M67GNC,14.0,G8ASPE,4.0,JEGRCL,4.0,2Z7ZEP,14.0,4ILN0A,10.0,PZUF7K,5.0,F29V5I,16.0,FJ25W1,7.0,T3NVTG,4.0,9KZ6W1,8.0,RN2DSQ,12.0,ADT9MG,6.0,QP56BU,11.0,WRRW1W,4.0,PC1PMV,9.0,Z8KPP8,5.0,SSQFQA,10.0,TNZ1OO,10.0
1679,N-18-40,T3NVTG,15.0,A7MDBC,12.0,X31OGS,9.0,JGP0ID,14.0,MLV9BR,11.0,NISP6K,6.0,TNAHD4,12.0,QOMHJ2,5.0,XFQ9CP,6.0,HOUJQN,15.0,69L9MX,16.0,5MNTT7,4.0,JEGRCL,13.0,56TC1Z,10.0,0SJH1Z,13.0,D05ZS7,5.0,TBCCF7,5.0,EQQBND,6.0
1680,N-19-11,DGAONE,9.5,DGAONE,9.5,DGAONE,9.5,DGAONE,9.5,DGAONE,9.5,DGAONE,9.5,DGAONE,9.5,DGAONE,9.5,DGAONE,9.5,DGAONE,9.5,DGAONE,9.5,DGAONE,9.5,DGAONE,9.5,DGAONE,9.5,DGAONE,9.5,DGAONE,9.5,DGAONE,9.5,DGAONE,9.5
